,name,allegiance,season,episode,location,killer,killers_house,method,death_no
2044,Lannister soldier,House Lannister,8,5,King's Landing,Grey Worm,House Targaryen,Spear,2045
2045,Lannister soldier,House Lannister,8,5,King's Landing,Stark Soldier,House Stark,Sword,2046
2046,Lannister soldier,House Lannister,8,5,King's Landing,Stark Soldier,House Stark,Sword,2047
2047,Lannister soldier,House Lannister,8,5,King's Landing,Stark Soldier,House Stark,Sword,2048
2048,Lannister soldier,House Lannister,8,5,King's Landing,Stark Soldier,House Stark,Axe,2049
2049,Lannister soldier,House Lannister,8,5,King's Landing,Grey Worm,House Targaryen,Spear,2050
2050,Lannister soldier,House Lannister,8,5,King's Landing,Grey Worm,House Targaryen,Spear,2051
2051,Lannister soldier,House Lannister,8,5,King's Landing,Grey Worm,House Targaryen,Spear,2052
2052,Lannister soldier,House Lannister,8,5,King's Landing,Grey Worm,House Targaryen,Spear,2053
2053,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2054
2054,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2055
2055,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2056
2056,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2057
2057,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2058
2058,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2059
2059,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2060
2060,Lannister soldier,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2061
2061,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2062
2062,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2063
2063,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2064
2064,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2065
2065,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2066
2066,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2067
2067,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2068
2068,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2069
2069,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2070
2070,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2071
2071,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2072
2072,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2073
2073,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2074
2074,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2075
2075,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2076
2076,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2077
2077,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2078
2078,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2079
2079,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2080
2080,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2081
2081,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2082
2082,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2083
2083,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2084
2084,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2085
2085,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2086
2086,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2087
2087,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2088
2088,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2089
2089,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2090
2090,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2091
2091,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2092
2092,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2093
2093,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2094
2094,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2095
2095,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2096
2096,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2097
2097,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2098
2098,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2099
2099,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2100
2100,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2101
2101,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2102
2102,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2103
2103,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2104
2104,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2105
2105,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2106
2106,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2107
2107,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2108
2108,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2109
2109,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2110
2110,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2111
2111,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2112
2112,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2113
2113,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2114
2114,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2115
2115,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2116
2116,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2117
2117,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2118
2118,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2119
2119,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2120
2120,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2121
2121,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2122
2122,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2123
2123,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2124
2124,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2125
2125,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2126
2126,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2127
2127,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2128
2128,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2129
2129,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2130
2130,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2131
2131,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2132
2132,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2133
2133,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2134
2134,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2135
2135,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2136
2136,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2137
2137,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2138
2138,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2139
2139,Lannister soldier,House Lannister,8,5,King's Landing,Unsullied,House Targaryen,Spear,2140
2140,Lannister soldier,House Lannister,8,5,King's Landing,Jon Snow,House Stark,Sword,2141
2141,Lannister soldier,House Lannister,8,5,King's Landing,Jon Snow,House Stark,Sword,2142
2142,Lannister soldier,House Lannister,8,5,King's Landing,Stark Soldier,House Stark,Sword,2143
2143,Lannister soldier,House Lannister,8,5,King's Landing,Stark Soldier,House Stark,Sword,2144
2144,King's Landing Citizen,,8,5,King's Landing,Stark Soldier,House Stark,Sword,2145
2145,King's Landing Citizen,,8,5,King's Landing,Stark Soldier,House Stark,Sword,2146
2146,King's Landing Citizen,,8,5,King's Landing,Stark Soldier,House Stark,Sword,2147
2147,King's Landing Citizen,,8,5,King's Landing,Stark Soldier,House Stark,Sword,2148
2148,King's Landing Citizen,,8,5,King's Landing,Stark Soldier,House Stark,Sword,2149
2149,King's Landing Citizen,,8,5,King's Landing,Stark Soldier,House Stark,Sword,2150
2150,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2151
2151,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2152
2152,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2153
2153,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2154
2154,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2155
2155,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2156
2156,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2157
2157,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2158
2158,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2159
2159,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2160
2160,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2161
2161,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2162
2162,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2163
2163,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2164
2164,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2165
2165,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2166
2166,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2167
2167,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2168
2168,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2169
2169,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2170
2170,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2171
2171,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2172
2172,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2173
2173,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2174
2174,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2175
2175,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2176
2176,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2177
2177,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2178
2178,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2179
2179,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2180
2180,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2181
2181,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2182
2182,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2183
2183,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2184
2184,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2185
2185,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2186
2186,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2187
2187,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2188
2188,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2189
2189,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2190
2190,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2191
2191,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2192
2192,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2193
2193,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2194
2194,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2195
2195,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2196
2196,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2197
2197,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2198
2198,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2199
2199,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2200
2200,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2201
2201,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2202
2202,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2203
2203,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2204
2204,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2205
2205,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2206
2206,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2207
2207,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2208
2208,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2209
2209,King's Landing Citizen,,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Dragonfire (Dragon),2210
2210,Lannister soldier,House Lannister,8,5,King's Landing,Jon Snow,House Stark,Sword,2211
2211,Lannister soldier,House Lannister,8,5,King's Landing,Jon Snow,House Stark,Sword,2212
2212,Stark Soldier,House Stark,8,5,King's Landing,Jon Snow,House Stark,Sword,2213
2213,Euron Greyjoy,House Greyjoy,8,5,King's Landing,Jaime Lannister,House Lannister,Sword,2214
2214,Lannister soldier,House Lannister,8,5,King's Landing,"Sandor ""the Hound"" Clegane",House Clegane,Sword,2215
2215,Lannister soldier,House Lannister,8,5,King's Landing,"Sandor ""the Hound"" Clegane",House Clegane,Sword,2216
2216,Lannister soldier,House Lannister,8,5,King's Landing,"Sandor ""the Hound"" Clegane",House Clegane,Sword,2217
2217,Lannister soldier,House Lannister,8,5,King's Landing,"Sandor ""the Hound"" Clegane",House Clegane,Sword,2218
2218,Qyburn,House Lannister,8,5,King's Landing,"Gregor ""the Mountain"" Clegane",House Lannister,Hands,2219
2219,"Gregor ""the Mountain"" Clegane",House Lannister,8,5,King's Landing,"Sandor ""the Hound"" Clegane",House Clegane,Dragonfire (Dragon),2220
2220,"Sandor ""the Hound"" Clegane",House Lannister,8,5,King's Landing,"Sandor ""the Hound"" Clegane",House Clegane,Dragonfire (Dragon),2221
2221,Jaime Lannister,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Rubble,2222
2222,Cersei Lannister,House Lannister,8,5,King's Landing,Daenerys Targaryen,House Targaryen,Rubble,2223
2223,Daenerys Targaryen,House Targaryen,8,6,King's Landing,Jon Snow,House Stark,Knife,2224
